location_code,location_name,average_rating
K156,P.S. 156 Waverly,7.461538461538462
K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,7.666666666666667
K158,P.S. 158 Warwick,7.658333333333333
K159,P.S. 159 Isaac Pitkin,7.712643678160919
K160,P.S. 160 William T. Sampson,7.769633507853404
K161,P.S. 161 The Crown,7.842105263157895
K162,J.H.S. 162 The Willoughby,7.066666666666666
K163,P.S. 163 Bath Beach,7.874509803921568
K164,P.S. 164 Caesar Rodney,7.782608695652174
K165,P.S. 165 Ida Posner,7.8
K166,J.H.S. 166 George Gershwin,7.821917808219178
K167,P.S. 167 The Parkway,7.590909090909091
K168,The Brooklyn School for Math and Research,7.425531914893617
K169,P.S. 169 Sunset Park,7.469565217391304
K170,Ralph A. Fabrizio School,8.15
K170,Ralph A. Fabrizio School,8.15
K171,I.S. 171 Abraham Lincoln,7.793333333333333
K172,P.S. 172 Beacon School of Excellence,7.289655172413793
K174,P.S. 174 Dumont,7.539130434782609
K176,P.S. 176 Ovington,8.054852320675106
K177,P.S. 177 The Marlboro,7.71578947368421
K178,P.S. 178 Saint Clair Mckelway,6.722222222222222
K179,P.S. 179 Kensington,7.973544973544974
K180,The SEEALL Academy,7.84180790960452
K181,P.S. 181 Brooklyn,8.083333333333334
K182,Success Academy Charter School - Williamsburg,7.184210526315789
K183,P.S. 183 Daniel Chappie James,7.75
K184,P.S. 184 Newport,7.612244897959184
K185,P.S. 185 Walter Kassenbrock,7.344827586206897
K186,P.S. 186 Dr. Irving A Gladstone,8.17557251908397
K187,The Christa McAuliffe School\I.S. 187,8.025751072961373
K188,P.S. 188 Michael E. Berdy,8.5
K189,P.S. 189 The Bilingual Center,7.3125
K190,P.S. 190 Sheffield,7.583333333333333
K332,P.S. 332 Charles H. Houston,7.156626506024097
K191,P.S. 191 Paul Robeson,7.066666666666666
K192,P.S. 192 - The Magnet School for Math and Science,7.723214285714286
K193,P.S. 193 Gil Hodges,7.967741935483871
K194,P.S. 194 Raoul Wallenberg,6.361111111111111
K195,P.S. 195 Manhattan Beach,7.892857142857143
K196,P.S. 196 Ten Eyck,7.375
K197,P.S. 197 - The Kings Highway Academy,7.055555555555555
K198,P.S. 198 Brooklyn,7.935483870967742
K199,P.S. 199 Frederick Wachtel,7.394736842105263
K200,P.S. 200 Benson School,7.931330472103005
K201,J.H.S. 201 The Dyker Heights,8.06578947368421
K202,P.S. 202 Ernest S. Jenkyns,7.453333333333333
K203,P.S. 203 Floyd Bennett School,7.592592592592593
K204,P.S. 204 Vince Lombardi,8.08185053380783
K205,P.S. 205 Clarion,8.087719298245615
K206,P.S. 206 Joseph F Lamb,8.0
K207,P.S. 207 Elizabeth G. Leary,6.733333333333333
K208,P.S. 208 Elsa Ebeling,7.9523809523809526
K209,P.S. 209 Margaret Mead,7.88
K211,I.S. 211 John Wilson,7.571428571428571
K212,P.S. 212 Lady Deborah Moody,7.666666666666667
K213,P.S. 213 New Lots,7.6455696202531644
K214,P.S. 214 Michael Friedsam,7.4969325153374236
K215,P.S. 215 Morris H. Weiss,7.435185185185185
K216,P.S. 216 Arturo Toscanini,7.786407766990291
K217,P.S. 217 Colonel David Marcus School,7.7819548872180455
K218,J.H.S. 218 James P. Sinnott,7.512
K219,P.S. 219 Kennedy-King,7.782608695652174
K220,J.H.S. 220 John J. Pershing,7.712121212121212
K221,P.S. 221 Toussaint L'Ouverture,7.25
K222,P.S. 222 Katherine R. Snyder,7.277777777777778
K223,J.H.S. 223 The Montauk,7.745762711864407
K224,P.S. 224 Hale A. Woodruff,7.288888888888889
K225,P.S. K225 - The Eileen E. Zaglin,7.838709677419355
K226,P.S. 226 Alfred De B. Mason,7.963855421686747
K227,J.H.S. 227 Edward B. Shallow,8.017241379310345
K228,I.S. 228 David A. Boody,7.6796875
K229,P.S. 229 Dyker,7.91578947368421
K230,P.S. 230 Doris L. Cohen,8.029268292682927
K231,P.S. K231,7.84180790960452
K232,I.S. 232 The Winthrop,7.65
K233,P.S. 233 Langston Hughes,8.6
K400,Lafayette High School,7.73404255319149
K234,J.H.S. 234 Arthur W. Cunningham,7.288888888888889
K235,P.S. 235 Janice Marie Knight School,7.3076923076923075
K236,P.S. 236 Mill Basin,7.576923076923077
K238,P.S. 238 Anne Sullivan,7.451612903225806
K239,Mark Twain I.S. 239 for the Gifted & Talented,6.5
K240,Andries Hudde,7.942857142857143
K241,P.S. 241 Emma L. Johnston,7.659574468085107
K243,P.S. 243K- The Weeksville School,7.882352941176471
K244,P.S. 244 Richard R. Green,8.043478260869565
K245,P.S. 245,7.811320754716981
K246,M.S. 246 Walt Whitman,7.822222222222222
K247,P.S. 247 Brooklyn,8.163841807909604
K249,P.S. 249 The Caton,8.0
K250,P.S. 250 George H. Lindsay,7.2727272727272725
K565,HS Of Redirection,7.205882352941177
K251,P.S. 251 Paerdegat,7.525
K252,I.S. 252 Arthur S. Somers,7.818181818181818
K253,P.S. 253,8.08695652173913
K254,P.S. 254 Dag Hammarskjold,8.15
K255,P.S. 255 Barbara Reing School,7.326086956521739
K256,P.S. 256 Benjamin Banneker,7.0
K257,P.S. 257 John F. Hylan,7.578947368421052
K258,J.H.S. 258 David Ruggles,8.071428571428571
K259,J.H.S. 259 William McKinley,8.021428571428572
K260,P.S. 260 Breuckelen,7.787878787878788
K261,P.S. 261 Philip Livingston,7.880341880341881
K262,P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,7.461538461538462
K264,P.S. 264 Bay Ridge Elementary School For The Arts,7.439024390243903
K265,Dr. Susan S. McKinney Secondary School of the Arts,7.178217821782178
K266,M.S. K266 - Park Place Community Middle School,7.364705882352941
K267,"M.S. 267 Math, Science & Technology",7.625
K268,P.S. 268 Emma Lazarus,7.7272727272727275
K269,P.S. 269 Nostrand,7.923913043478261
K270,P.S. 270 Johann DeKalb,7.541666666666667
K271,I.S. 271 John M. Coleman,7.555555555555555
K272,P.S. 272 Curtis Estabrook,8.8
K273,P.S. 273 Wortman,7.796296296296297
K274,P.S. 274 Kosciusko,8.125
K275,IS 275 Thelma J. Hamilton,7.526315789473684
K276,P.S. 276 Louis Marshall,7.815384615384615
K277,P.S. 277 Gerritsen Beach,5.970873786407767
K278,J.H.S. 278 Marine Park,7.333333333333333
K279,P.S. 279 Herman Schreiber,7.333333333333333
K280,IS 280 Brooklyn Studio School,7.995475113122172
K281,I.S. 281 Joseph B Cavallaro,7.571428571428571
K282,P.S. 282 Park Slope,7.364705882352941
K284,"The Gregory Jocko Jackson School of Sports, Art, a",7.2727272727272725
K285,I.S. 285 Meyer Levin,8.24
K285,I.S. 285 Meyer Levin,8.24
K287,P.S. 287 Bailey K. Ashford,7.198347107438017
K288,P.S. 288 The Shirley Tanyhill,6.5
K289,P.S. 289 George V. Brower,8.047619047619047
K290,P.S. 290 Juan Morel Campos,7.317647058823529
K291,J.H.S. 291 Roland Hayes,7.421052631578948
K292,J.H.S. 292 Margaret S. Douglas,7.3474576271186445
K292,J.H.S. 292 Margaret S. Douglas,7.3474576271186445
K295,P.S. 295,7.8352941176470585
K296,I.S. 296 - The Anna Gonzalez Community School,6.875
K297,P.S. 297 Abraham Stockton,7.916666666666667
K298,P.S. 298 Dr. Betty Shabazz,7.151898734177215
K299,P.S. 299 Thomas Warren Field,7.428571428571429
K301,Satellite East Middle School,8.047619047619047
K302,J.H.S. 302 Rafael Cordero,7.8584070796460175
K303,I.S. 303 Herbert S. Eisenberg,7.761904761904762
K303,I.S. 303 Herbert S. Eisenberg,7.761904761904762
K304,P.S. 304 Casimir Pulaski,7.875
K305,P.S. 305 Dr. Peter Ray,7.714285714285714
K306,P.S. 306 Ethan Allen,7.790697674418604
K307,P.S. 307 Daniel Hale Williams,7.228070175438597
K308,P.S. 308 Clara Cardwell,7.833333333333333
K309,P.S. 309 The George E. Wibecan Preparatory Academy,7.583333333333333
K310,The School For Future Leaders,7.987730061349693
K311,Essence School,7.583333333333333
K312,P.S. 312 Bergen Beach,7.657894736842105
K313,Dock Street School for STEAM Studies,7.285714285714286
K315,P.S. K315,7.828828828828829
K315,P.S. K315,7.828828828828829
K316,P.S. 316 Elijah Stroud,7.617021276595745
K317,The Greenpoint Community Middle School At The John,7.046511627906977
K318,I.S. 318 Eugenio Maria De Hostos,7.419354838709677
K319,P.S. 319,7.195121951219512
K321,P.S. 321 William Penn,7.5
K322,Foundations Academy,7.625
K323,P.S./I.S. 323,7.315789473684211
K325,The Fresh Creek School,7.787878787878788
K326,P.S. 326,7.551724137931035
K327,P.S. 327 Dr. Rose B. English,7.219512195121951
K328,P.S. 328 Phyllis Wheatley,7.344
K329,P.S. 329 Surfside,6.25
K330,The School for the Urban Environment,7.625
K333,Explore Exceed Charter School,7.571428571428571
K334,Middle School for Academic and Social Excellence,7.842105263157895
K335,P.S. 335 Granville T. Woods,7.428571428571429
K336,Academy of Business and Community Development,8.071428571428571
K337,International High School at Lafayette,7.73404255319149
K338,School Of Integrated Academics And Performing Arts,7.821917808219178
K340,I.S. 340,7.283018867924528
K344,Rachel Carson High School for Coastal Studies,7.761904761904762
K344,Rachel Carson High School for Coastal Studies,7.761904761904762
K345,P.S. 345 Patrolman Robert Bolden,7.761904761904762
K346,P.S. 346 Abe Stark,8.666666666666666
K347,I.S. 347 School of Humanities,7.588235294117647
K348,High School of Sports Management,7.73404255319149
K349,"I.S. 349 Math, Science & Tech.",7.588235294117647
K350,Urban Assembly School of Music and Art,7.326388888888889
K351,The Urban Assembly Unison School,7.476190476190476
K352,Ebbets Field Middle School,7.866666666666666
K353,Elijah Stroud Middle School,7.617021276595745
K354,The School of Integrated Learning,7.842105263157895
K355,Williamsburg Collegiate Charter School,7.655172413793103
K356,Achievement First Crown Heights Charter School,7.384615384615385
K357,KIPP AMP Charter School,7.842105263157895
K358,Achievement First East New York Charter School,7.572727272727272
K359,The Uft Charter School,7.821917808219178
K360,Launch Expeditionary Learning Charter School,7.882352941176471
K361,P.S. 361 East Flatbush Early Childhood School,7.923913043478261
K362,Hellenic Classical Charter School,7.671140939597316
K363,Brownsville Collaborative Middle School,7.151898734177215
K364,I.S. 364 Gateway,9.0
K365,District 23 HS#1,7.140625
K366,The Science And Medicine Middle School,7.75
K367,Success Academy Charter School - Bed-Stuy 1,7.625
K368,P.S. 368,7.625
K369,P.S. K369 - Coy L. Cox School,7.6923076923076925
K370,P.S. 370,7.157894736842105
K371,P.S. 371 - Lillian L. Rashkis,7.018867924528302
K372,P.S. 372 -The Children's School,7.6752136752136755
K373,P.S. 373 - Brooklyn Transition Center,8.066666666666666
K375,P.S. 375 Jackie Robinson School,7.866666666666666
K376,P.S. 376,7.206896551724138
K377,P.S. 377 Alejandrina B. De Gautier,7.3
K378,MS 378 Carroll Gardens C.S,7.816901408450704
K379,Explore Excel Charter School,7.617021276595745
K380,P.S. 380 John Wayne Elementary,7.551724137931035
K381,I. S. 381,7.942857142857143
K382,Academy for College Preparation and Career Explora,7.858974358974359
K383,J.H.S. 383 Philippa Schuyler,7.193548387096774
K384,P.S. /I.S. 384 Frances E. Carter,7.222222222222222
K385,"School of Business, Finance and Entrepreneurship",8.25
K386,Invictus Preparatory Charter School,7.512
K390,M S 390 Maggie L. Walker,7.842105263157895
K391,I S 391 Mahalia Jackson,7.25
K392,I.S. 392,7.461538461538462
K393,Frederick Douglass Academy IV Secondary School,8.25
K394,M.S. K394,7.222222222222222
K395,New Visions A.I.M. Charter High School I,7.2
K396,P.S. K396,7.219512195121951
K397,P.S. 397 Foster-Laurie,7.833333333333333
K398,P.S. 398 Walter Weaver,7.352941176470588
K399,P.S. 399 Stanley Eugene Clark,7.823529411764706
K401,Christopher Avenue Community School,7.156626506024097
K403,Academy for Excellence in Leadership,7.425531914893617
K404,Academy for Young Writers,7.72
K405,Midwood High School,7.831578947368421
K406,"EMBER Charter School for Mindful Education, Innova",7.833333333333333
K408,Academy of Hospitality and Tourism,7.858974358974359
K409,East New York Family Academy,7.320754716981132
K410,Abraham Lincoln High School,7.925
K412,Brooklyn Community Arts & Media High School (BCAM),7.666666666666667
K414,Brooklyn Arbor Elementary School,7.195121951219512
K415,Samuel J. Tilden High School,8.153846153846153
K417,Urban Dove Charter School,7.0
K419,"Science Skills Center High School for Science, Tec",7.326388888888889
K420,Franklin K. Lane High School,7.9375
K422,Spring Creek Community School,7.72
K423,Brooklyn Frontiers High School,7.875536480686695
K425,James Madison High School,7.153846153846154
K429,Digital Arts and Cinema Technology High School,7.895348837209302
K430,Brooklyn Technical High School,7.33
K434,Greenpoint High School For Engineering And Automot,6.973684210526316
K435,Thomas Jefferson High School,7.42741935483871
K439,Brooklyn International High School,7.326388888888889
K440,Prospect Heights Hs,7.714285714285714
K442,M.S. 442 Carroll Gardens School for Innovation,8.052941176470588
K443,New Voices School of Academic & Creative Arts,7.8352941176470585
K445,New Utrecht High School,8.081632653061224
K446,Riverdale Avenue Community School,7.75
K447,The Math & Science Exploratory School,7.566666666666666
K448,Brooklyn Collaborative Studies,7.8125
K449,"Brooklyn Latin School, The",7.208333333333333
K451,Shorefront High School Of Arts And Sciences At Joh,7.582278481012659
K452,Frederick Douglass Academy VIII Middle School,8.666666666666666
K453,Academy Of Career Exploration Of Sheepshead Bay,6.487179487179487
K454,The Williamsburg High School of Art and Technology,7.208333333333333
K455,Boys and Girls High School,7.615384615384615
K459,Erasmus Campus - Science/Math,7.932584269662922
K460,John Jay Hs,7.76056338028169
K462,John Jay School for Law,7.736111111111111
K463,Cyberarts Studio Academy,7.736111111111111
K464,Park Slope Collegiate,7.736111111111111
K468,Kingsborough Early College School,7.73404255319149
K469,Erasmus Campus - Humanities,7.932584269662922
K470,George W Wingate Hs,7.1
K473,Williamsburg Charter High School,7.714285714285714
K474,PROGRESS High School for Professional Careers,7.23404255319149
K477,East Williamsburg Scholars Academy,7.23404255319149
K478,"The High School for Enterprise, Business and Techn",7.23404255319149
K479,Erasmus Campus - Business/Tec,7.932584269662922
K480,Bushwick Hs,7.344827586206897
K483,The Urban Assembly School for Law and Justice,7.527638190954774
K484,Ronald Edmonds Learning Center II,7.083333333333333
K485,High School of Telecommunication Arts and Technolo,7.876923076923077
K486,New Dawn Charter High School,8.0
K488,Brooklyn Preparatory High School,7.304347826086956
K489,W.E.B. Dubois Academic High School,7.9
K490,Fort Hamilton High School,7.7
K492,Academy of Arts and Letters,7.440677966101695
K493,Brooklyn Collegiate: A College Board School,6.676470588235294
K494,"Urban Assembly Young Women's Academy For Math, Sci",7.625
K495,Sheepshead Bay High School,6.487179487179487
K497,The Boerum Hill School for International Studies,7.895348837209302
K498,Brooklyn High School for Law and Technology,7.666666666666667
K499,ACORN Community High School,7.55
K500,Canarsie High School,7.780487804878049
K502,FDNY - Captain Vernon A. Richard High School for F,7.487804878048781
K503,P.S. 503: The School of Discovery,7.855072463768116
K504,High School for Civil Rights,7.487804878048781
K505,Franklin Delano Roosevelt High School,7.883928571428571
K506,P.S. 506: The School of Journalism & Technology,7.855072463768116
K507,Performing Arts and Technology High School,7.487804878048781
K508,Achievement First Endeavor Charter School,7.255813953488372
K509,Freedom Academy High School,7.294117647058823
K510,World Academy for Total Community Health High Scho,7.487804878048781
K512,Bushwick Outreach,7.388888888888889
K513,East New York Preparatory Charter School,7.315789473684211
K514,Frederick Douglass Academy VII High School,7.066666666666666
K515,South Shore High School,7.688524590163935
K516,Sunset Park Avenues Elementary School,7.089887640449438
K517,Leadership Prep Bedford Stuyvesant Uncommon Prep C,8.071428571428571
K518,Kappa V (Knowledge and Power Preparatory Academy),7.411764705882353
K519,Cobble Hill School of American Studies,7.895582329317269
K520,Pacific High School,7.875536480686695
K521,District 18 ES#1,7.617021276595745
K522,Mott Hall IV,6.722222222222222
K523,New Horizons Preparatory School,7.333333333333333
K524,International High School at Prospect Heights,7.702127659574468
K525,Edward R. Murrow High School,7.636363636363637
K527,Urban Assembly Institute of Math and Science for Y,7.527638190954774
